duration,total_packets,avg_pkt_size,std_pkt_size,max_pkt_size,min_pkt_size,avg_delta_time,std_delta_time,max_delta_time,class
0.006857,13,261.53846153846155,392.88569787870006,1571,60,0.0005714166666666666,0.0007223360780981539,0.002592,control
0.007712,13,261.53846153846155,392.88569787870006,1571,60,0.0006426666666666667,0.0007521998109249667,0.002468,control
0.01272,11,273.0,421.99870745170426,1571,60,0.001272,0.0017294999855449551,0.004761,control
0.00507,13,261.53846153846155,392.88569787870006,1571,60,0.00042249999999999997,0.0006262682465738356,0.002359,control
0.013592,13,261.53846153846155,392.88569787870006,1571,60,0.0011326666666666666,0.001402672647325653,0.005181,control
0.009566,11,273.0,421.99870745170426,1571,60,0.0009566000000000002,0.0012606956175064622,0.00461,control
3160.39895,37,264.94594594594594,401.7954936280158,1571,60,87.78885972222221,381.74970011911563,2094.897422,control
3160.398071,39,261.53846153846155,392.8856978787,1571,60,83.16837028947366,372.08478702590605,2094.896882,control
1065.495076,26,261.53846153846155,392.88569787870006,1571,60,42.61980304000001,208.78990593512225,1065.477269,control
0.00902,13,261.53846153846155,392.88569787870006,1571,60,0.0007516666666666665,0.0011190792594311133,0.004274,control
0.00829,11,273.0,421.99870745170426,1571,60,0.0008289999999999999,0.0008913564943388251,0.003005,control
0.009124,13,261.53846153846155,392.88569787870006,1571,60,0.0007603333333333332,0.0012077881528737653,0.004593,control
0.014196,13,261.53846153846155,392.88569787870006,1571,60,0.001183,0.001947653160430094,0.007445,control
3157.364092,39,261.53846153846155,392.8856978787,1571,60,83.08852873684211,439.9247413950303,2725.890914,control
0.008907,13,261.53846153846155,392.88569787870006,1571,60,0.00074225,0.0009624141628391248,0.003633,control
0.003383,13,261.53846153846155,392.88569787870006,1571,60,0.00028191666666666664,0.00036367715956448084,0.001375,control
0.012087,13,261.53846153846155,392.88569787870006,1571,60,0.0010072500000000001,0.0017653732431131954,0.006734,control
0.005303,13,261.53846153846155,392.88569787870006,1571,60,0.0004419166666666667,0.0004179508460599431,0.001402,control
0.009417,13,261.53846153846155,392.88569787870006,1571,60,0.00078475,0.0011207508736705643,0.004228,control
0.008922,13,261.53846153846155,392.88569787870006,1571,60,0.0007435000000000001,0.0011244079553258239,0.004289,control
0.00585,13,261.53846153846155,392.88569787870006,1571,60,0.0004874999999999999,0.00048575619742143624,0.001515,control
0.010214,13,261.53846153846155,392.88569787870006,1571,60,0.0008511666666666668,0.0012142846202142597,0.004579,control
0.009348,13,261.53846153846155,392.88569787870006,1571,60,0.0007790000000000001,0.0011143628972047957,0.004127,control
0.009478,13,261.53846153846155,392.88569787870006,1571,60,0.0007898333333333334,0.0012201135079254806,0.004585,control
0.008734,13,261.53846153846155,392.88569787870006,1571,60,0.0007278333333333334,0.0010754928973369475,0.004076,control
0.017508,13,261.53846153846155,392.88569787870006,1571,60,0.001459,0.0025873647468676176,0.009738,control
0.007732,13,261.53846153846155,392.88569787870006,1571,60,0.0006443333333333332,0.0007180600408198622,0.002295,control
0.009937,13,261.53846153846155,392.88569787870006,1571,60,0.0008280833333333333,0.0012180495651062627,0.004239,control
2666.75975,26,261.53846153846155,392.88569787870006,1571,60,106.67039000000001,522.5724158568017,2666.741935,control
0.010633,13,261.53846153846155,392.88569787870006,1571,60,0.0008860833333333332,0.0015174435441630842,0.005787,control
0.008814,13,261.53846153846155,392.88569787870006,1571,60,0.0007345,0.0010408749924942957,0.003982,control
1270.622184,26,261.53846153846155,392.88569787870006,1571,60,50.824887360000005,248.98607847688837,1270.602578,control
2664.743025,26,261.53846153846155,392.88569787870006,1571,60,106.58972100000003,522.1765242220747,2664.721801,control
1269.609538,26,261.53846153846155,392.88569787870006,1571,60,50.784381520000004,248.78830460070014,1269.593182,control
0.008426,13,261.53846153846155,392.88569787870006,1571,60,0.0007021666666666665,0.0010476816336824634,0.004017,control
0.015619,13,261.53846153846155,392.88569787870006,1571,60,0.0013015833333333332,0.002758865269705806,0.010357,control
0.0084,11,273.0,421.99870745170426,1571,60,0.0008399999999999999,0.0011705655043610331,0.00421,control
0.003814,13,261.53846153846155,392.88569787870006,1571,60,0.0003178333333333333,0.0003417318230555781,0.001332,control
0.015992,13,262.0,392.65212632518916,1571,60,0.0013326666666666667,0.0018320002880882838,0.006894,control
0.008592,13,261.53846153846155,392.88569787870006,1571,60,0.000716,0.0010392456398753858,0.003916,control
0.01089,13,261.53846153846155,392.88569787870006,1571,60,0.0009075,0.0013093233939710997,0.004715,control
0.008584,13,261.53846153846155,392.88569787870006,1571,60,0.0007153333333333333,0.0008947601478732847,0.003165,control
3398.330991,26,261.53846153846155,392.88569787870006,1571,60,135.93323963999998,665.9307202601773,3398.314177,control
0.013928,13,261.53846153846155,392.88569787870006,1571,60,0.0011606666666666668,0.0019517853507892604,0.007404,control
0.006052,13,261.53846153846155,392.88569787870006,1571,60,0.0005043333333333333,0.0007458860875197737,0.002817,control
0.009889,13,261.53846153846155,392.88569787870006,1571,60,0.0008240833333333334,0.0011224550071408455,0.004302,control
0.015346,13,261.53846153846155,392.88569787870006,1571,60,0.0012788333333333334,0.0022846512072718862,0.008587,control
0.013589,13,261.53846153846155,392.88569787870006,1571,60,0.0011324166666666666,0.0018334566378989045,0.006938,control
0.010087,13,261.53846153846155,392.88569787870006,1571,60,0.0008405833333333333,0.001196539416980857,0.00462,control
0.006108,13,261.53846153846155,392.88569787870006,1571,60,0.000509,0.00047082533916517275,0.001475,control
3425.66136,26,261.53846153846155,392.88569787870006,1571,60,137.02645439999998,671.2865900524023,3425.645688,control
0.010188,13,261.53846153846155,392.88569787870006,1571,60,0.000849,0.001214231169643299,0.004681,control
0.006723,13,261.53846153846155,392.88569787870006,1571,60,0.0005602499999999999,0.0007764637923517962,0.002937,control
3425.658299,39,261.53846153846155,392.8856978787,1571,60,90.14890260526316,424.3412073028755,2514.012739,control
0.009332,13,261.53846153846155,392.88569787870006,1571,60,0.0007776666666666668,0.0011427780721654675,0.004353,control
0.00969,13,261.53846153846155,392.88569787870006,1571,60,0.0008075000000000001,0.0012042702838925598,0.004607,control
3268.749141,26,261.53846153846155,392.88569787870006,1571,60,130.74996564,640.5382810049508,3268.733864,control
0.008723,13,261.53846153846155,392.88569787870006,1571,60,0.0007269166666666668,0.0009255394335497302,0.003572,control
0.009667,13,261.53846153846155,392.88569787870006,1571,60,0.0008055833333333334,0.001051599532326298,0.004023,control
0.009563,13,261.53846153846155,392.88569787870006,1571,60,0.0007969166666666668,0.0011827047714408228,0.004478,control
0.008773,13,261.53846153846155,392.88569787870006,1571,60,0.0007310833333333335,0.0010541609189566627,0.004013,control
0.00967,13,261.53846153846155,392.88569787870006,1571,60,0.0008058333333333333,0.0013152322883134453,0.00493,control
3269.778464,26,261.53846153846155,392.88569787870006,1571,60,130.79113856,640.7393918861187,3269.760275,control
0.00865,13,261.53846153846155,392.88569787870006,1571,60,0.0007208333333333333,0.0010339643637744754,0.003936,control
0.013593,13,261.53846153846155,392.88569787870006,1571,60,0.00113275,0.0018437926096771297,0.007026,control
2050.132989,24,266.7916666666667,406.52818466934804,1571,60,89.13621691304347,418.08018468112624,2050.106104,control
2931.754851,26,261.53846153846155,392.88569787870006,1571,60,117.27019403999999,574.5006506469837,2931.737096,control
0.014001,13,261.53846153846155,392.88569787870006,1571,60,0.0011667499999999998,0.0017599989642515892,0.006674,control
0.010009,13,261.53846153846155,392.88569787870006,1571,60,0.0008340833333333333,0.0013571495531894127,0.005095,control
0.00944,13,261.53846153846155,392.88569787870006,1571,60,0.0007866666666666667,0.0010888237026973446,0.004148,control
0.008096,13,261.53846153846155,392.88569787870006,1571,60,0.0006746666666666667,0.001007995149900148,0.003762,control
0.01007,13,261.53846153846155,392.88569787870006,1571,60,0.0008391666666666666,0.0011163868679310452,0.004212,control
0.010838,13,261.53846153846155,392.88569787870006,1571,60,0.0009031666666666666,0.0012670201809319725,0.004808,control
0.003771,13,261.53846153846155,392.88569787870006,1571,60,0.00031425,0.00040336937683302967,0.001476,control
0.014634,13,261.53846153846155,392.88569787870006,1571,60,0.0012194999999999999,0.002126670069224028,0.008053,control
0.015031,13,261.53846153846155,392.88569787870006,1571,60,0.0012525833333333332,0.002164618498270667,0.008243,control
0.008605,11,273.0,421.99870745170426,1571,60,0.0008604999999999999,0.001200881696921058,0.0043,control
563.820727,26,261.53846153846155,392.88569787870006,1571,60,22.552829080000002,110.48159551444512,563.799899,control
825.840068,39,261.53846153846155,392.8856978787,1571,60,21.73263336842105,98.48497699714741,563.797453,control
2128.881838,26,261.53846153846155,392.88569787870006,1571,60,85.15527352,417.17155756732103,2128.870176,control
2128.886116,39,261.53846153846155,392.8856978787,1571,60,56.023318842105276,240.52572403719802,1225.14775,control
2128.879838,26,261.53846153846155,392.88569787870006,1571,60,85.15519352,417.1697931184785,2128.861452,control
2128.876499,26,261.53846153846155,392.88569787870006,1571,60,85.15505995999997,417.1694823518511,2128.859796,control
0.014707,13,261.53846153846155,392.88569787870006,1571,60,0.0012255833333333333,0.0021407832467866105,0.008133,control
0.00729,13,261.53846153846155,392.88569787870006,1571,60,0.0006075,0.0007872827213481402,0.002904,control
964.386193,26,261.53846153846155,392.88569787870006,1571,60,38.57544772,188.9767489375728,964.368664,control
0.006323,13,261.53846153846155,392.88569787870006,1571,60,0.0005269166666666667,0.0006137638604454395,0.002148,control
0.007826,13,261.53846153846155,392.88569787870006,1571,60,0.0006521666666666667,0.000931240018589312,0.003573,control
1365.614578,39,261.53846153846155,392.8856978787,1571,60,35.93722573684211,165.49582456153777,963.362223,control
1366.633029,26,261.53846153846155,392.88569787870006,1571,60,54.665321160000005,267.8007643659965,1366.615772,control
0.007191,13,261.53846153846155,392.88569787870006,1571,60,0.0005992500000000001,0.0008580482819554309,0.003118,control
691.39971,26,261.53846153846155,392.88569787870006,1571,60,27.6559884,135.48140579298217,691.376616,control
1368.648851,39,261.53846153846155,392.8856978787,1571,60,36.017075026315794,154.41850964469813,781.354257,control
0.010355,13,261.53846153846155,392.88569787870006,1571,60,0.0008629166666666667,0.0010749997254521613,0.004015,control
0.007917,13,261.53846153846155,392.88569787870006,1571,60,0.0006597499999999999,0.0008164377017466387,0.003003,control
0.007707,13,261.53846153846155,392.88569787870006,1571,60,0.0006422499999999999,0.0008418414463741574,0.003223,control
0.008795,13,261.53846153846155,392.88569787870006,1571,60,0.0007329166666666668,0.000925619293440283,0.003402,control
0.013246,13,261.53846153846155,392.88569787870006,1571,60,0.0011038333333333332,0.0018176565880886912,0.006747,control
0.007952,13,261.53846153846155,392.88569787870006,1571,60,0.0006626666666666668,0.0008764220190955699,0.003263,control
0.011029,13,261.53846153846155,392.88569787870006,1571,60,0.0009190833333333334,0.001472456193934324,0.005602,control
0.006837,13,261.53846153846155,392.88569787870006,1571,60,0.00056975,0.0007836330056218918,0.002969,control
2828.572466,26,261.53846153846155,392.88569787870006,1571,60,113.14289864,554.2810769802712,2828.554524,control
0.009415,13,261.53846153846155,392.88569787870006,1571,60,0.0007845833333333333,0.001056717753102607,0.004013,control
0.006853,13,261.53846153846155,392.88569787870006,1571,60,0.0005710833333333333,0.000785660174453448,0.002857,control
0.00732,13,261.53846153846155,392.88569787870006,1571,60,0.00061,0.0008867843593568845,0.003359,control
0.002939,13,261.53846153846155,392.88569787870006,1571,60,0.00024491666666666667,0.00033905959612171753,0.001247,control
0.00781,13,261.53846153846155,392.88569787870006,1571,60,0.0006508333333333332,0.000857820574997411,0.003283,control
0.00508,13,261.53846153846155,392.88569787870006,1571,60,0.0004233333333333333,0.0005257991272550976,0.001998,control
0.012311,13,261.53846153846155,392.88569787870006,1571,60,0.0010259166666666665,0.001351789582882221,0.004837,control
0.007944,13,261.53846153846155,392.88569787870006,1571,60,0.0006619999999999999,0.0008647420617347889,0.003177,control
0.012544,13,261.53846153846155,392.88569787870006,1571,60,0.0010453333333333337,0.0009483168715618683,0.00302,control
0.01294,13,261.53846153846155,392.88569787870006,1571,60,0.0010783333333333333,0.0012577866362075175,0.004696,control
2803.29703,26,261.53846153846155,392.88569787870006,1571,60,112.13188120000001,549.328876091748,2803.282776,control
856.202858,26,261.53846153846155,392.88569787870006,1571,60,34.248114320000006,167.77741693250053,856.186238,control
0.008052,13,261.53846153846155,392.88569787870006,1571,60,0.000671,0.0008860712913379674,0.003328,control
0.007259,13,261.53846153846155,392.88569787870006,1571,60,0.0006049166666666667,0.0008178681085942621,0.003102,control
0.007409,13,261.53846153846155,392.88569787870006,1571,60,0.0006174166666666666,0.0008386215334636291,0.003116,control
0.004982,13,261.53846153846155,392.88569787870006,1571,60,0.0004151666666666667,0.00044268364048782676,0.001352,control
580.112367,26,261.53846153846155,392.88569787870006,1571,60,23.204494679999996,113.67561876369571,580.099019,control
581.128395,26,261.53846153846155,392.88569787870006,1571,60,23.2451358,113.8739592319908,581.111326,control
0.022172,13,261.53846153846155,392.88569787870006,1571,60,0.0018476666666666667,0.0026876148450913784,0.010074,control
0.014099,13,261.53846153846155,392.88569787870006,1571,60,0.0011749166666666666,0.0012529017957215252,0.003903,control
0.007298,13,261.53846153846155,392.88569787870006,1571,60,0.0006081666666666667,0.0008235981861455392,0.00305,control
0.022248,13,261.53846153846155,392.88569787870006,1571,60,0.001854,0.0019001677557521075,0.004968,control
0.013954,13,261.53846153846155,392.88569787870006,1571,60,0.0011628333333333332,0.0016362363232600464,0.004987,control
0.015213,13,261.53846153846155,392.88569787870006,1571,60,0.00126775,0.0015274349481510933,0.00463,control
0.008761,13,261.53846153846155,392.88569787870006,1571,60,0.0007300833333333333,0.0009587648702309075,0.003611,control
0.007545,13,261.53846153846155,392.88569787870006,1571,60,0.00062875,0.0008391909918685575,0.003141,control
0.007985,13,261.53846153846155,392.88569787870006,1571,60,0.0006654166666666667,0.0009343135143277954,0.003483,control
0.005533,13,261.53846153846155,392.88569787870006,1571,60,0.0004610833333333333,0.0004487730418101733,0.001403,control
0.009597,13,261.53846153846155,392.88569787870006,1571,60,0.0007997500000000001,0.0012824599490172525,0.004876,control
0.007372,13,261.53846153846155,392.88569787870006,1571,60,0.0006143333333333334,0.0008107281021128819,0.00302,control
0.00726,13,261.53846153846155,392.88569787870006,1571,60,0.000605,0.0008310767112607595,0.003062,control
0.008208,13,261.53846153846155,392.88569787870006,1571,60,0.000684,0.0006907261879114376,0.00246,control
0.007251,13,261.53846153846155,392.88569787870006,1571,60,0.0006042500000000001,0.0008099470275888417,0.00305,control
0.007467,13,261.53846153846155,392.88569787870006,1571,60,0.00062225,0.0009029695569803743,0.003424,control
0.014286,13,261.53846153846155,392.88569787870006,1571,60,0.0011905,0.0022567831272263033,0.008486,control
2897.401395,39,261.53846153846155,392.8856978787,1571,60,76.24740513157897,448.440290287464,2802.437516,control
2898.415565,24,266.7916666666667,406.52818466934804,1571,60,126.01806804347825,591.072570945684,2898.39417,control
93.952405,25,269.84,398.42767775344123,1571,60,3.9146835416666668,18.770540655475596,93.935034,control
0.007489,13,261.53846153846155,392.88569787870006,1571,60,0.0006240833333333334,0.0008437394402631392,0.003149,control
0.011585,13,261.53846153846155,392.88569787870006,1571,60,0.0009654166666666666,0.0010532954205993471,0.003483,control
0.004447,13,261.53846153846155,392.88569787870006,1571,60,0.0003705833333333333,0.0004731845056517478,0.001659,control
2745.692353,24,266.7916666666667,406.52818466934804,1571,60,119.37792839130437,559.9271310054506,2745.668968,control
1741.813502,26,261.53846153846155,392.88569787870006,1571,60,69.67254007999999,341.31970951501404,1741.790795,control
1741.814748,26,261.53846153846155,392.88569787870006,1571,60,69.67258992,341.32119659074476,1741.79813,control
2623.31203,26,261.53846153846155,392.88569787870006,1571,60,104.9324812,514.0590750016067,2623.297344,control
0.01386,14,261.7142857142857,378.7870544950833,1571,60,0.001066153846153846,0.001617914129420197,0.00566,control
0.007621,13,261.53846153846155,392.88569787870006,1571,60,0.0006350833333333333,0.0009688497869753712,0.003668,control
0.007299,13,261.53846153846155,392.88569787870006,1571,60,0.00060825,0.0007657676023659746,0.002846,control
0.007453,13,261.53846153846155,392.88569787870006,1571,60,0.0006210833333333333,0.0008670328192878411,0.00322,control
0.007908,13,261.53846153846155,392.88569787870006,1571,60,0.000659,0.0008425446575701492,0.003183,control
0.00735,13,261.53846153846155,392.88569787870006,1571,60,0.0006125,0.0006721981974586565,0.002353,control
210.155415,26,261.53846153846155,392.88569787870006,1571,60,8.406216599999999,41.17969855102332,210.144715,control
0.007501,13,261.53846153846155,392.88569787870006,1571,60,0.0006250833333333333,0.0007786352867178716,0.002921,control
0.007372,13,261.53846153846155,392.88569787870006,1571,60,0.0006143333333333333,0.0008220375430734427,0.003069,control
209.147915,24,266.7916666666667,406.52818466934804,1571,60,9.093387608695652,42.646099579987855,209.121325,control
3346.856572,39,261.53846153846155,392.8856978787,1571,60,88.07517294736842,496.1732000467146,3096.313385,control
3346.857671,26,261.53846153846155,392.88569787870006,1571,60,133.87430684,655.8440233581217,3346.840723,control
0.009121,13,261.53846153846155,392.88569787870006,1571,60,0.0007600833333333334,0.0007392328747123978,0.002298,control
0.007215,13,261.53846153846155,392.88569787870006,1571,60,0.0006012499999999999,0.0007544185536999117,0.002813,control
210.151848,26,261.53846153846155,392.88569787870006,1571,60,8.40607392,41.177396583787676,210.133295,control
0.006943,11,273.0,421.99870745170426,1571,60,0.0006943,0.0008551356675990074,0.003033,control
0.00765,13,261.53846153846155,392.88569787870006,1571,60,0.0006374999999999999,0.0007560521917610361,0.002886,control
1563.851698,26,261.53846153846155,392.88569787870006,1571,60,62.55406792000001,306.44762047089995,1563.834674,control
1563.854958,26,261.53846153846155,392.88569787870006,1571,60,62.55419832,306.4480216978128,1563.83677,control
2167.224751,26,261.53846153846155,392.88569787870006,1571,60,86.68899004000001,424.684333970526,2167.20883,control
1563.858424,26,261.53846153846155,392.88569787870006,1571,60,62.55433696,306.4495598459655,1563.844444,control
0.00758,13,261.53846153846155,392.88569787870006,1571,60,0.0006316666666666668,0.0008029921474640265,0.003014,control
0.007155,13,261.53846153846155,392.88569787870006,1571,60,0.00059625,0.0006414129097806914,0.002371,control
3162.64006,39,261.6923076923077,392.807916381019,1571,60,83.22737,377.7377558468935,2166.201871,control
0.01095,13,261.53846153846155,392.88569787870006,1571,60,0.0009125000000000001,0.0011192278960664504,0.00365,control
0.008936,13,261.53846153846155,392.88569787870006,1571,60,0.0007446666666666666,0.0008378046046397427,0.00292,control
0.011324,13,261.53846153846155,392.88569787870006,1571,60,0.0009436666666666665,0.0012715492082058363,0.003784,control
0.007921,13,261.53846153846155,392.88569787870006,1571,60,0.0006600833333333333,0.000897099442493541,0.00339,control
0.007972,13,261.53846153846155,392.88569787870006,1571,60,0.0006643333333333335,0.0009071043061424757,0.003404,control
0.011088,13,261.53846153846155,392.88569787870006,1571,60,0.000924,0.0009698016979431069,0.003267,control
0.004675,13,261.53846153846155,392.88569787870006,1571,60,0.00038958333333333336,0.0003779284452409242,0.001234,control
2404.869772,26,261.53846153846155,392.88569787870006,1571,60,96.19479087999999,471.25205013218743,2404.848917,control
2404.873158,26,261.53846153846155,392.88569787870006,1571,60,96.19492632000001,471.25367527810886,2404.857014,control
0.008207,13,261.53846153846155,392.88569787870006,1571,60,0.0006839166666666668,0.0009895117026706768,0.003423,control
0.007759,13,261.53846153846155,392.88569787870006,1571,60,0.0006465833333333333,0.0008259489954322575,0.003155,control
0.008234,13,261.53846153846155,392.88569787870006,1571,60,0.0006861666666666665,0.0009789086468557158,0.003682,control
0.007616,13,261.53846153846155,392.88569787870006,1571,60,0.0006346666666666667,0.0008582990284406839,0.003266,control
0.011428,13,261.53846153846155,392.88569787870006,1571,60,0.0009523333333333332,0.0013715467140746206,0.004419,control
0.007272,13,261.53846153846155,392.88569787870006,1571,60,0.0006059999999999999,0.0009309592722921162,0.003444,control
0.012652,13,261.53846153846155,392.88569787870006,1571,60,0.0010543333333333336,0.0018379325945807215,0.00683,control
0.008443,13,261.53846153846155,392.88569787870006,1571,60,0.0007035833333333334,0.0010594314086915786,0.003996,control
0.007382,13,261.53846153846155,392.88569787870006,1571,60,0.0006151666666666667,0.0007960941980835072,0.003056,control
3072.629693,26,261.53846153846155,392.88569787870006,1571,60,122.90518772,602.1062825380039,3072.611514,control
3074.656404,26,261.53846153846155,392.88569787870006,1571,60,122.98625616000001,602.5032896220207,3074.637512,control
0.007371,13,261.53846153846155,392.88569787870006,1571,60,0.0006142499999999999,0.0008788310536350735,0.003324,control
2006.640531,26,261.53846153846155,392.88569787870006,1571,60,80.26562124000002,393.21502456687426,2006.61796,control
91.954116,26,261.53846153846155,392.88569787870006,1571,60,3.6781646399999994,18.015601976482095,91.936229,control
0.009913,13,261.53846153846155,392.88569787870006,1571,60,0.0008260833333333335,0.0010327664674982862,0.003579,control
0.012126,13,261.53846153846155,392.88569787870006,1571,60,0.0010105,0.0011006375803748179,0.003291,control
0.008268,13,261.53846153846155,392.88569787870006,1571,60,0.0006889999999999999,0.0008902168275201274,0.003399,control
0.005248,13,261.53846153846155,392.88569787870006,1571,60,0.0004373333333333334,0.0005412171981335733,0.001887,control
0.009099,13,261.53846153846155,392.88569787870006,1571,60,0.0007582499999999999,0.000890690006399533,0.003202,control
0.008724,13,261.53846153846155,392.88569787870006,1571,60,0.0007269999999999999,0.0008577425798765812,0.00323,control
0.007688,13,261.53846153846155,392.88569787870006,1571,60,0.0006406666666666667,0.0008430037893680484,0.003185,control
89.94902,26,261.53846153846155,392.88569787870006,1571,60,3.597960800000001,17.622455220755388,89.930007,control
0.008487,13,261.53846153846155,392.88569787870006,1571,60,0.0007072499999999999,0.0008841343341559208,0.003284,control
0.007334,13,261.53846153846155,392.88569787870006,1571,60,0.0006111666666666665,0.000844759022180619,0.003191,control
1358.685594,26,261.53846153846155,392.88569787870006,1571,60,54.34742375999999,266.24302430617064,1358.666538,control
2917.787779,26,261.53846153846155,392.88569787870006,1571,60,116.71151116000001,571.7635922127879,2917.76962,control
0.008425,13,261.53846153846155,392.88569787870006,1571,60,0.0007020833333333333,0.0009376067457746996,0.003491,control
0.008749,13,261.53846153846155,392.88569787870006,1571,60,0.0007290833333333334,0.0008205695642187945,0.00303,control
0.007169,13,261.53846153846155,392.88569787870006,1571,60,0.0005974166666666666,0.000790314648134245,0.002941,control
